date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag,conversion_rate,sell_through_rate,low_stock_flag,month
2025-01-03,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,22,69,1518,158,136,436,15,False,0.034403669724770644,0.13924050632911392,False,2025-01
2025-01-03,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,24,79,1896,107,83,436,10,False,0.022935779816513763,0.22429906542056074,False,2025-01
2025-01-03,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,24,34,816,127,103,436,18,False,0.04128440366972477,0.1889763779527559,False,2025-01
2025-01-03,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,32,44,1408,105,73,436,27,True,0.06192660550458716,0.3047619047619048,False,2025-01
2025-01-03,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,25,29,725,67,42,436,13,True,0.02981651376146789,0.373134328358209,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,18,329,5922,107,89,427,10,False,0.0234192037470726,0.16822429906542055,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,10,399,3990,48,38,427,7,False,0.01639344262295082,0.20833333333333334,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,13,189,2457,51,38,427,8,False,0.01873536299765808,0.2549019607843137,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,37,89,3293,48,11,427,28,True,0.06557377049180328,0.7708333333333334,True,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,31,119,3689,56,25,427,13,False,0.03044496487119438,0.5535714285714286,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,20,99,1980,92,72,427,9,True,0.02107728337236534,0.21739130434782608,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,13,149,1937,111,98,427,6,False,0.01405152224824356,0.11711711711711711,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,10,159,1590,50,40,427,5,False,0.0117096018735363,0.2,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,21,129,2709,88,67,427,11,False,0.02576112412177986,0.23863636363636365,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,20,69,1380,96,76,427,15,False,0.0351288056206089,0.20833333333333334,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,17,79,1343,150,133,427,8,True,0.01873536299765808,0.11333333333333333,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,20,34,680,108,88,427,10,False,0.0234192037470726,0.18518518518518517,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,26,44,1144,94,68,427,11,False,0.02576112412177986,0.2765957446808511,False,2025-01
2025-01-03,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,27,29,783,85,58,427,16,False,0.03747072599531616,0.3176470588235294,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,8,329,2632,103,95,287,3,False,0.010452961672473868,0.07766990291262135,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,9,399,3591,113,104,287,4,True,0.013937282229965157,0.07964601769911504,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,18,189,3402,147,129,287,14,False,0.04878048780487805,0.12244897959183673,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,24,89,2136,104,80,287,14,False,0.04878048780487805,0.23076923076923078,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,13,119,1547,45,32,287,5,False,0.017421602787456445,0.28888888888888886,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,11,99,1089,41,30,287,9,False,0.0313588850174216,0.2682926829268293,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,10,149,1490,40,30,287,4,False,0.013937282229965157,0.25,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,8,159,1272,45,37,287,3,False,0.010452961672473868,0.17777777777777778,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,15,129,1935,148,133,287,6,True,0.020905923344947737,0.10135135135135136,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,24,69,1656,160,136,287,10,False,0.03484320557491289,0.15,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,16,79,1264,117,101,287,8,False,0.027874564459930314,0.13675213675213677,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,20,34,680,161,141,287,13,False,0.04529616724738676,0.12422360248447205,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,25,44,1100,175,150,287,21,False,0.07317073170731707,0.14285714285714285,False,2025-01
2025-01-03,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,20,29,580,64,44,287,8,True,0.027874564459930314,0.3125,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,16,329,5264,35,19,297,8,False,0.026936026936026935,0.45714285714285713,True,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,11,399,4389,83,72,297,6,False,0.020202020202020204,0.13253012048192772,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,16,189,3024,148,132,297,7,False,0.02356902356902357,0.10810810810810811,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,26,89,2314,108,82,297,15,False,0.050505050505050504,0.24074074074074073,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,16,119,1904,96,80,297,8,False,0.026936026936026935,0.16666666666666666,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,8,99,792,139,131,297,6,False,0.020202020202020204,0.05755395683453238,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,12,149,1788,153,141,297,5,False,0.016835016835016835,0.0784313725490196,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,8,159,1272,109,101,297,4,False,0.013468013468013467,0.07339449541284404,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,18,129,2322,155,137,297,12,False,0.04040404040404041,0.11612903225806452,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,24,69,1656,165,141,297,12,False,0.04040404040404041,0.14545454545454545,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,17,79,1343,141,124,297,11,True,0.037037037037037035,0.12056737588652482,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,22,34,748,35,13,297,15,False,0.050505050505050504,0.6285714285714286,True,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,26,44,1144,160,134,297,12,False,0.04040404040404041,0.1625,False,2025-01
2025-01-03,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,22,29,638,120,98,297,12,False,0.04040404040404041,0.18333333333333332,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,20,329,6580,83,63,478,8,False,0.016736401673640166,0.24096385542168675,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,12,399,4788,140,128,478,10,False,0.02092050209205021,0.08571428571428572,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,21,189,3969,132,111,478,13,False,0.027196652719665274,0.1590909090909091,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,35,89,3115,73,38,478,20,False,0.04184100418410042,0.4794520547945205,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,31,119,3689,119,88,478,14,True,0.029288702928870293,0.2605042016806723,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,13,99,1287,169,156,478,5,False,0.010460251046025104,0.07692307692307693,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,10,149,1490,74,64,478,8,True,0.016736401673640166,0.13513513513513514,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,11,159,1749,136,125,478,5,False,0.010460251046025104,0.08088235294117647,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,20,129,2580,171,151,478,12,False,0.02510460251046025,0.11695906432748537,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,35,69,2415,159,124,478,16,False,0.03347280334728033,0.22012578616352202,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,20,79,1580,108,88,478,8,True,0.016736401673640166,0.18518518518518517,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,29,34,986,60,31,478,14,False,0.029288702928870293,0.48333333333333334,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,20,44,880,77,57,478,10,False,0.02092050209205021,0.2597402597402597,False,2025-01
2025-01-04,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,18,29,522,49,31,478,12,False,0.02510460251046025,0.3673469387755102,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,11,329,3619,140,129,378,6,False,0.015873015873015872,0.07857142857142857,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,9,399,3591,55,46,378,4,False,0.010582010582010581,0.16363636363636364,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,19,189,3591,162,143,378,8,False,0.021164021164021163,0.11728395061728394,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,32,89,2848,100,68,378,19,True,0.05026455026455026,0.32,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,29,119,3451,154,125,378,13,False,0.03439153439153439,0.18831168831168832,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,10,99,990,148,138,378,4,False,0.010582010582010581,0.06756756756756757,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,8,149,1192,143,135,378,4,False,0.010582010582010581,0.055944055944055944,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,10,159,1590,133,123,378,4,False,0.010582010582010581,0.07518796992481203,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,17,129,2193,126,109,378,9,True,0.023809523809523808,0.1349206349206349,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,24,69,1656,136,112,378,16,False,0.042328042328042326,0.17647058823529413,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,23,79,1817,47,24,378,10,False,0.026455026455026454,0.48936170212765956,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,35,34,1190,108,73,378,17,False,0.04497354497354497,0.32407407407407407,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,31,44,1364,91,60,378,16,False,0.042328042328042326,0.34065934065934067,False,2025-01
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,27,29,783,70,43,378,14,False,0.037037037037037035,0.38571428571428573,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,9,329,2961,147,138,590,7,False,0.011864406779661017,0.061224489795918366,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,110,101,590,6,False,0.010169491525423728,0.08181818181818182,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,14,189,2646,173,159,590,6,False,0.010169491525423728,0.08092485549132948,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,27,89,2403,104,77,590,12,False,0.020338983050847456,0.25961538461538464,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,29,119,3451,158,129,590,12,False,0.020338983050847456,0.18354430379746836,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,17,99,1683,64,47,590,10,False,0.01694915254237288,0.265625,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,15,149,2235,92,77,590,7,True,0.011864406779661017,0.16304347826086957,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,16,159,2544,177,161,590,10,False,0.01694915254237288,0.0903954802259887,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,10,129,1290,172,162,590,8,False,0.013559322033898305,0.05813953488372093,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,34,69,2346,102,68,590,18,False,0.030508474576271188,0.3333333333333333,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,28,79,2212,62,34,590,14,False,0.023728813559322035,0.45161290322580644,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,32,34,1088,178,146,590,21,False,0.03559322033898305,0.1797752808988764,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,29,44,1276,153,124,590,13,False,0.022033898305084745,0.1895424836601307,False,2025-01
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,23,29,667,70,47,590,19,False,0.03220338983050847,0.32857142857142857,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,11,329,3619,59,48,212,7,False,0.0330188679245283,0.1864406779661017,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,9,399,3591,129,120,212,4,False,0.018867924528301886,0.06976744186046512,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,18,189,3402,142,124,212,9,False,0.04245283018867924,0.1267605633802817,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,27,89,2403,60,33,212,12,False,0.05660377358490566,0.45,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,24,119,2856,106,82,212,21,False,0.09905660377358491,0.22641509433962265,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,10,99,990,95,85,212,4,False,0.018867924528301886,0.10526315789473684,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,11,149,1639,174,163,212,5,True,0.02358490566037736,0.06321839080459771,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,6,159,954,105,99,212,4,False,0.018867924528301886,0.05714285714285714,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,19,129,2451,151,132,212,15,True,0.07075471698113207,0.12582781456953643,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,25,69,1725,40,15,212,21,False,0.09905660377358491,0.625,True,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,23,79,1817,179,156,212,17,False,0.08018867924528301,0.12849162011173185,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,24,34,816,90,66,212,11,False,0.05188679245283019,0.26666666666666666,False,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,25,44,1100,35,10,212,17,False,0.08018867924528301,0.7142857142857143,True,2025-01
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,26,29,754,173,147,212,18,False,0.08490566037735849,0.15028901734104047,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,21,329,6909,68,47,294,18,True,0.061224489795918366,0.3088235294117647,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,9,399,3591,117,108,294,8,False,0.027210884353741496,0.07692307692307693,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,12,189,2268,142,130,294,6,False,0.02040816326530612,0.08450704225352113,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,24,89,2136,127,103,294,13,False,0.04421768707482993,0.1889763779527559,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,27,119,3213,46,19,294,13,True,0.04421768707482993,0.5869565217391305,True,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,14,99,1386,112,98,294,8,False,0.027210884353741496,0.125,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,6,149,894,157,151,294,2,False,0.006802721088435374,0.03821656050955414,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,8,159,1272,148,140,294,6,False,0.02040816326530612,0.05405405405405406,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,19,129,2451,51,32,294,15,True,0.05102040816326531,0.37254901960784315,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,28,69,1932,118,90,294,17,False,0.05782312925170068,0.23728813559322035,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,17,79,1343,164,147,294,9,False,0.030612244897959183,0.10365853658536585,False,2025-01
2025-01-04,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,38,34,1292,176,138,294,19,True,0.06462585034013606,0.2159090909090909,False,2025-01
